0,3189.31,0.00,-264.40
1,3189.31,250.00,-264.20
1,3356.33,250.00,257.10
1,3356.33,250.00,251.20
1,3364.29,250.00,247.90
1,3368.26,250.00,242.10
1,3372.24,250.00,244.50
1,3372.24,250.00,237.90
1,3380.19,250.00,245.60
1,3380.19,250.00,260.20
1,3384.17,250.00,253.30
1,3384.17,250.00,235.50
1,3388.15,250.00,250.00
1,3388.15,250.00,264.00
1,3396.10,250.00,257.40
1,3396.10,250.00,246.00
1,3392.12,250.00,252.10
1,3396.10,250.00,259.60
1,3396.10,250.00,237.70
1,3400.08,250.00,257.50
1,3404.05,250.00,255.80
1,3404.05,250.00,248.40
1,3400.08,250.00,235.50
1,3408.03,250.00,267.10
1,3408.03,250.00,250.40
1,3408.03,250.00,249.40
1,3412.01,250.00,247.00
1,3412.01,250.00,243.90
1,3412.01,250.00,245.00
1,3419.96,250.00,247.90
1,3415.98,250.00,239.20
1,3419.96,250.00,262.10
1,3423.94,250.00,255.70
1,3419.96,250.00,232.90
1,3423.94,250.00,252.30
1,3423.94,250.00,250.10
1,3427.91,250.00,249.00
1,3427.91,250.00,248.20
1,3435.87,250.00,246.40
1,3431.89,250.00,244.30
1,3435.87,250.00,246.00
1,3435.87,250.00,238.40
1,3439.84,250.00,255.30
1,3435.87,250.00,250.70
1,3443.82,250.00,253.20
1,3443.82,250.00,250.90
1,3447.80,250.00,250.10
1,3447.80,250.00,252.30
1,3447.80,250.00,261.20
1,3451.77,250.00,256.10
1,3451.77,250.00,254.80
1,3459.73,250.00,253.90
1,3459.73,250.00,252.90
1,3459.73,250.00,251.10
1,3463.71,250.00,249.20
1,3463.71,250.00,243.00
1,3471.66,250.00,266.00
1,3467.68,250.00,240.00
1,3475.64,250.00,262.40
1,3471.66,250.00,256.70
1,3471.66,250.00,255.50
1,3479.61,250.00,253.80
1,3475.64,250.00,252.00
1,3479.61,250.00,250.50
1,3483.59,250.00,249.50
1,3483.59,250.00,248.60
1,3483.59,250.00,247.40
1,3483.59,250.00,247.30
1,3487.57,250.00,246.20
1,3487.57,250.00,244.90
1,3491.54,250.00,243.90
1,3487.57,250.00,243.00
1,3491.54,250.00,237.80
1,3491.54,250.00,236.30
1,3491.54,250.00,235.70
1,3495.52,250.00,255.80
1,3491.54,250.00,236.10
1,3495.52,250.00,239.50
1,3499.50,250.00,253.60
1,3495.52,250.00,242.00
1,3499.50,250.00,253.00
1,3499.50,250.00,251.90
1,3499.50,250.00,251.80
1,3499.50,250.00,251.30
1,3503.47,250.00,251.10
1,3503.47,250.00,250.20
1,3503.47,250.00,249.70
1,3503.47,250.00,248.50
1,3507.45,250.00,266.00
1,3503.47,250.00,247.80
1,3503.47,250.00,261.70
1,3503.47,250.00,247.40
1,3507.45,250.00,246.60
1,3507.45,250.00,246.40
1,3507.45,250.00,245.50
1,3507.45,250.00,245.80
1,3507.45,250.00,240.90
1,3511.43,250.00,265.90
1,3511.43,250.00,264.60
1,3507.45,250.00,265.80
1,3507.45,250.00,239.40
1,3507.45,250.00,238.40
1,3507.45,250.00,244.00
1,3515.40,250.00,243.40
1,3515.40,250.00,243.80
1,3511.43,250.00,258.20
1,3511.43,250.00,263.20
1,3515.40,250.00,263.00
1,3511.43,250.00,257.90
1,3511.43,250.00,257.70
1,3515.40,250.00,247.20
1,3511.43,250.00,236.90
1,3515.40,250.00,256.30
1,3511.43,250.00,256.60
1,3511.43,250.00,238.10
1,3515.40,250.00,255.80
1,3515.40,250.00,247.80
1,3515.40,250.00,255.80
1,3519.38,250.00,261.30
1,3515.40,250.00,255.50
1,3519.38,250.00,256.20
1,3519.38,250.00,255.20
1,3515.40,250.00,238.80
1,3519.38,250.00,255.30
1,3519.38,250.00,254.60
1,3519.38,250.00,255.20
1,3519.38,250.00,245.20
1,3519.38,250.00,255.00
1,3519.38,250.00,259.50
1,3519.38,250.00,253.90
1,3519.38,250.00,254.20
1,3515.40,250.00,235.00
1,3519.38,250.00,253.50
1,3519.38,250.00,253.60
1,3519.38,250.00,254.40
1,3519.38,250.00,237.90
1,3519.38,250.00,253.00
1,3519.38,250.00,253.20
1,3519.38,250.00,250.80
1,3519.38,250.00,257.10
1,3515.40,250.00,232.50
1,3523.36,250.00,253.10
1,3515.40,250.00,233.80
1,3523.36,250.00,251.70
1,3515.40,250.00,252.20
1,3523.36,250.00,252.90
1,3523.36,250.00,252.70
1,3523.36,250.00,251.50
1,3523.36,250.00,251.80
1,3523.36,250.00,252.20
1,3523.36,250.00,251.60
1,3523.36,250.00,254.00
1,3523.36,250.00,250.90
1,3523.36,250.00,250.90
1,3523.36,250.00,250.70
1,3523.36,250.00,250.70
1,3523.36,250.00,251.80
1,3519.38,250.00,233.50
1,3523.36,250.00,250.40
1,3523.36,250.00,250.90
1,3523.36,250.00,250.70
1,3523.36,250.00,250.70
1,3523.36,250.00,250.10
1,3523.36,250.00,250.50
1,3523.36,250.00,250.70
1,3523.36,250.00,249.80
1,3523.36,250.00,249.70
1,3523.36,250.00,249.50
1,3523.36,250.00,249.40
1,3523.36,250.00,249.50
1,3523.36,250.00,249.90
1,3523.36,250.00,249.50
1,3527.33,250.00,249.80
1,3523.36,250.00,249.20
1,3531.31,250.00,266.40
1,3531.31,250.00,257.10
1,3527.33,250.00,249.00
1,3527.33,250.00,249.60
1,3527.33,250.00,263.40
1,3527.33,250.00,248.80
1,3527.33,250.00,249.00
1,3527.33,250.00,248.80
1,3531.31,250.00,269.00
1,3527.33,250.00,263.00
1,3527.33,250.00,263.40
1,3527.33,250.00,247.80
1,3527.33,250.00,248.20
