1,3292.71,250,4.4
1,3376.22,250,260.8
1,3384.17,250,264.1
1,3384.17,250,258.5
1,3380.19,250,255.1
1,3388.15,250,251.8
1,3392.12,250,248.7
1,3392.12,250,244.3
1,3392.12,250,250.8
1,3396.1,250,240.4
1,3400.08,250,266
1,3396.1,250,235.2
1,3404.05,250,262.9
1,3404.05,250,248
1,3404.05,250,232.6
1,3404.05,250,258.2
1,3400.08,250,235.2
1,3404.05,250,229.4
1,3404.05,250,255.6
1,3400.08,250,233.8
1,3400.08,250,233.7
1,3408.03,250,251.9
1,3408.03,250,251.1
1,3408.03,250,251.2
1,3408.03,250,224.3
1,3408.03,250,250.8
1,3408.03,250,250.4
1,3408.03,250,249.2
1,3408.03,250,248.7
1,3408.03,250,248.7
1,3408.03,250,247.8
1,3412.01,250,248
1,3408.03,250,247
1,3408.03,250,247.4
1,3412.01,250,247.1
1,3412.01,250,248.7
1,3415.98,250,270.4
1,3408.03,250,247.2
1,3408.03,250,246.6
1,3412.01,250,244.5
1,3412.01,250,246.5
1,3412.01,250,244.5
1,3415.98,250,274.1
1,3419.96,250,274.2
1,3412.01,250,245.5
1,3412.01,250,246.3
1,3412.01,250,244.3
1,3412.01,250,245.3
1,3412.01,250,244.9
1,3412.01,250,243.7
1,3415.98,250,243.4
1,3415.98,250,251.5
1,3412.01,250,245.4
1,3412.01,250,243.2
1,3415.98,250,250.9
1,3412.01,250,245.1
1,3419.96,250,244.1
1,3412.01,250,244.9
1,3412.01,250,243.1
1,3415.98,250,257.5
1,3412.01,250,245.1
1,3415.98,250,244.8
1,3412.01,250,244.2
1,3412.01,250,245
1,3412.01,250,245.2
1,3412.01,250,244.6
1,3412.01,250,243.2
1,3412.01,250,269.7
1,3412.01,250,244.2
1,3412.01,250,244.5
1,3415.98,250,262
1,3412.01,250,243
1,3412.01,250,243.9
1,3412.01,250,241.1
1,3412.01,250,253
1,3412.01,250,245.3
1,3412.01,250,265
1,3412.01,250,243.2
1,3412.01,250,244.8
1,3412.01,250,270.6
1,3419.96,250,244.6
1,3419.96,250,274
1,3419.96,250,249.5
1,3412.01,250,242.3
1,3412.01,250,243.7
1,3412.01,250,271.4
1,3412.01,250,241.4
1,3412.01,250,242.6
1,3412.01,250,242.8
1,3412.01,250,243.5
1,3412.01,250,240.8
1,3412.01,250,242.2
1,3412.01,250,242.4
1,3412.01,250,243.1
1,3412.01,250,244.4
1,3415.98,250,242.8
1,3412.01,250,244.5
1,3419.96,250,261.5
1,3412.01,250,244.9
1,3412.01,250,244.4
1,3412.01,250,243.1
1,3412.01,250,243.8
1,3412.01,250,244.6
1,3412.01,250,271.2
1,3412.01,250,245.1
1,3412.01,250,258.6
1,3412.01,250,241.8
1,3412.01,250,245.5
1,3412.01,250,244.8
1,3412.01,250,243.4
1,3419.96,250,272.1
1,3412.01,250,245.3
1,3415.98,250,245.2
1,3415.98,250,244.1
1,3415.98,250,254
1,3412.01,250,272.7
1,3412.01,250,244.1
1,3412.01,250,244.2
1,3412.01,250,241.7
1,3412.01,250,245.8
1,3412.01,250,246
1,3412.01,250,245.7
1,3412.01,250,243.8
1,3412.01,250,244.9
1,3412.01,250,243
1,3412.01,250,248.8
1,3412.01,250,244.8
1,3412.01,250,270.7
1,3412.01,250,244.9
1,3415.98,250,256.1
1,3423.94,250,274.6
1,3412.01,250,244.6
1,3412.01,250,264.4
1,3415.98,250,244.2
1,3412.01,250,244.6
1,3412.01,250,245.4
1,3412.01,250,245.2
1,3412.01,250,244.3
1,3408.03,250,243.9
1,3412.01,250,244.4
1,3419.96,250,244.9
1,3415.98,250,251.5
1,3412.01,250,240.8
1,3415.98,250,268
1,3415.98,250,263.6
1,3412.01,250,245.9
1,3412.01,250,271.8
1,3412.01,250,244.5
1,3412.01,250,245.5
1,3412.01,250,245
1,3412.01,250,244.1
1,3412.01,250,244.9
1,3412.01,250,246.8
1,3415.98,250,253.3
1,3412.01,250,245.2
1,3412.01,250,244.3
1,3412.01,250,246.9
1,3412.01,250,245
1,3412.01,250,271.4
1,3412.01,250,244.2
1,3412.01,250,246
1,3412.01,250,270.7
1,3419.96,250,273.1
1,3419.96,250,273.8
1,3412.01,250,244.1
1,3412.01,250,243.9
1,3412.01,250,245.8
1,3412.01,250,244.2
1,3419.96,250,264.1
1,3412.01,250,244.3
1,3415.98,250,245.6
1,3412.01,250,245.4
1,3415.98,250,249.7
1,3408.03,250,245.2
1,3412.01,250,246
1,3412.01,250,244.3
1,3412.01,250,246.5
1,3412.01,250,244.9
1,3412.01,250,243.3
1,3415.98,250,268.5
1,3412.01,250,269.6
1,3412.01,250,244.2
1,3412.01,250,245.6
1,3412.01,250,245.4
1,3408.03,250,244.9
1,3412.01,250,245.1
1,3412.01,250,244.1
1,3412.01,250,245.4
1,3412.01,250,245.6
1,3412.01,250,245.6
1,3412.01,250,245.4
1,3412.01,250,244.9
1,3412.01,250,243.9
1,3419.96,250,256.5
1,3412.01,250,244.7
1,3412.01,250,245.5
1,3412.01,250,244.5
1,3412.01,250,246.3
1,3412.01,250,244.6
1,3412.01,250,243.8
1,3415.98,250,266.3
1,3412.01,250,245.4
1,3412.01,250,245.7
1,3412.01,250,245
1,3415.98,250,266.8
1,3412.01,250,246.4
1,3419.96,250,257.8
1,3412.01,250,244.9
1,3412.01,250,245.8
1,3412.01,250,245.8
1,3412.01,250,244.6
1,3412.01,250,245.8
1,3412.01,250,244.7
1,3412.01,250,245.6
1,3412.01,250,245.8
1,3412.01,250,246
1,3412.01,250,243.7
1,3412.01,250,245
1,3415.98,250,275.3
1,3412.01,250,244.6
1,3415.98,250,272
1,3415.98,250,272
1,3415.98,250,260.5
1,3412.01,250,244
1,3412.01,250,247.4
1,3412.01,250,244.5
1,3412.01,250,245.4
1,3415.98,250,246.9
1,3412.01,250,245.7
1,3412.01,250,246.6
1,3412.01,250,246.4
1,3412.01,250,244
1,3412.01,250,246.5
1,3412.01,250,244.8
1,3412.01,250,246.8
1,3412.01,250,244.5
1,3412.01,250,246.1
1,3412.01,250,244.8
1,3412.01,250,245.4
1,3412.01,250,245.5
1,3412.01,250,246
1,3412.01,250,273.7
1,3412.01,250,256.6
1,3415.98,250,244.6
1,3412.01,250,245.8
1,3412.01,250,246.2
1,3412.01,250,246.6
1,3412.01,250,244.5
1,3412.01,250,244.9
1,3412.01,250,245.9
1,3412.01,250,245.1
1,3412.01,250,271.5
1,3412.01,250,245.7
1,3415.98,250,245.1
1,3419.96,250,274.5
1,3412.01,250,244.4
1,3412.01,250,258.8
1,3415.98,250,271
1,3412.01,250,246.3
1,3412.01,250,246.3
